protocol,outer_seed,inner_fold,column,sample_id,canonical_smiles,role
compound,1362771960,1,4g,df64407f37e448303040,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,7ee87a292280ba66cc09,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,159b2ad260279a6245b2,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,b531c2b3601aa8bebd65,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,e77d2a9deb56463b5fad,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,19c803265ff8ef6cb0b0,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,093047e92f194db3a3b4,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,cc8d2cf399b47648e1e6,Cc1ccc(F)cc1I,inner_train
compound,1362771960,1,4g,94be7930f29fabd4159d,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,a0b3373af5a61bb4c870,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,7d4077da333ed637ab36,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,72f4152617833b191b9a,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,76d7714d0a8c7d4ab150,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,3101ae6ae027b029977a,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,0916cddf5f8ff3708f41,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,6ae6d6649dfdf0816664,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,822b78c789ed33932e30,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,649a78c668441818d1bc,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,85fc6ace85efd00ee5f7,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,7ce4a1f0c500c875df7c,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,852d375e77276914f436,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,0621f37629ecf4a8db1c,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,d2765c48fed3bf3b3143,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,efa2c8c10d56f1a92d34,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,7227bc0d8930d3f386f6,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,616dd888d5b03ea79005,Clc1ccc(I)c(Br)c1,inner_train
compound,1362771960,1,4g,4aa373641091d27682fa,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,e941683acc216d1b83db,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,de3b76c31de84a3a4721,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,7a28e0ebc79e4a74f1fd,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,50e7c46baee1bcdc90b0,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,f21a4392bf1613c31212,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,917bf855acf635bf6069,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,3469f88a7cd59cc729aa,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,b80395266e308c69bc16,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,6cb3e71e2f29850f39da,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,ab88b5f07e838ab10208,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,c5e5da5ea14a92dd18ac,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,b9529a88ac5b822de9c4,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,48dba5c341ba12a96231,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,29adbc6e2d4e3aeac537,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,25099bfb713642a2e7fe,Cc1ccc(I)cc1,inner_train
compound,1362771960,1,4g,b9625c46108697f7679c,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,e660f128159183feb41c,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,80076f4168e2fc7ffa57,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,c2cb625cb6b43890925b,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,ad02251a0bccf82e2001,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,02ba043ace647ea2192f,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,cba11b8c9bcb576c821a,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,371ecce939efb87a9bf0,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,5d9905b2a51a5954c8f2,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,1e23400bcfdf6336d604,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,f62720d3fc5dbb0e173d,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,27c0c131e405aa30b00a,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,26601a87c396cc0a4d04,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,61f9733c04c17c3a14b4,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,3db104bb8e34d2f26c94,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,17c10af05b2119e618d3,Cc1ccc(I)c(C)c1,inner_train
compound,1362771960,1,4g,17c3981767dbd7d80169,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,7138b866c4df4a2274f1,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,4652c3623ae34566eb82,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,b55c27267a071711d0c0,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,529204682ec782016342,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,ad5ca8ee584c00ac0187,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,e3fcc2157b88a47ce0e4,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,5c7ee6cbeaa27e2e1572,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,cd223aa386d14587c91c,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,cdeeb0899057a3ade561,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,f7fb42420a42f45b9cca,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,95fd9350ed37cf1d8eb7,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,299c9c17b93fc19e0682,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,bff992c553be5fcbab99,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,95c38850fe1789c7efcc,FC(F)(F)Oc1ccccc1I,inner_train
compound,1362771960,1,4g,c0801078671076bce4b1,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,bf2270cfda746cced721,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,d36939d59715910addb2,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,0e690556cecdf2adde07,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,488f47950e5216c295df,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,3b85c48d88dae39651ac,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,8b10a91c2ccd153f2725,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,8b51e50fec9dd89974f1,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,2170a4ad809695ed5b7e,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,97efa15e7b0b27ceff40,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,0ff637bc6dbcc788a2d6,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,ee49fe681eb18e851746,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,5ce90b59d89383abc568,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,73df0d3029e8a947992e,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,f81578588e5df2eb7e54,Clc1ccccc1I,inner_train
compound,1362771960,1,4g,69d0a853b07ce34d002e,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,b213664a8c509420288b,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,5e1c073538cbbe740b6f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,73771d4752cdcd04a023,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,98923a8da3524ce0e392,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,6716006fb3d4c4c8a766,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,b81fe27eac5700614ba2,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,c4c961533c50b899078c,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,f9e2bd45cee4a33e9e75,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,ec762d83c969185cabe3,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,066b241758142e7a7356,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,fe80387e23f7c4a6c3d2,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,7b6f484416c9d0e2004e,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,42858a5819b8eb812861,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,279654c9a255466c0dfa,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,cfaabf6bb144f1603460,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,inner_train
compound,1362771960,1,4g,7f4bd7d11e89fe0d1d41,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,d022edc12ce92db63bc1,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,012eaae5f2b970f3c3b0,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,8c8ffefd759b8c5bd66f,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,4bcfcadd312e425e4ec5,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,c07cad74d1b6b267169e,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,c5f81d59142d0957f1c8,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,5b6a80940f1ca350acd7,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,9a7e5d6654f3c8576bda,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,6e5503e468bce208f798,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,9d5283cf29e9f80d1912,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,552218534d79b3cbbdb3,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,b02cec6868294241a59c,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,1e850d84723efb0d7108,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,18d862fb465d82320e1e,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,396f2396757216491f57,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,658d43a24dbaba3e5104,COc1ccc(Br)cc1,inner_train
compound,1362771960,1,4g,05c8505e4d426d98848d,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,e800f8790e43992f0290,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,7cfd0e9555a6a70e7363,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,9aaaa2db5c44818c3abd,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,2d7433d60c9a30b23179,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,b621ae038eb99991ffec,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,be17b1e2add7cad714b5,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,e169066a4f53d657fa7f,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,05ff5d72a0d762ce356d,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,328a8c7b56213c777826,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,191489f2b083dd2ac770,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,4c1951ecd911673f20b0,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,ee25d78467a5a6adcff7,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,39f3c918764f1f7fd0fc,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,0bd13eb9d7b8776deee0,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,f37de2f0cc3c15b74762,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,ed12f38d160ee5f34afd,Clc1cccc(Br)c1,inner_train
compound,1362771960,1,4g,0120f093f01a659610ef,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,b5a09e39ab254d048d3e,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,088a6943966c83ddf812,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,268ba77e71afa70495ac,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,4b0aa1fb2c1d00131718,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,d911a948651c335a0258,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,cb61bc1a02701d243cae,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,60c07f57327c89c83ae9,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,d415596f22ad889a6d7b,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,a7adf2acd9c98e468b6a,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,aafc5710406e440a4c8f,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,04c495d5b53e3b1bceb7,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,39963f2ef0f22d86beed,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,c023e9fab656fe2ce6a6,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,014a5a6687748dfc0ebf,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,68a01853008546de06a1,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,0296d31e8c2e55602a19,CC(C)c1ccccc1O,inner_train
compound,1362771960,1,4g,ee6b3465557d832e0b90,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,4c15c048e4f33116df8d,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,7f81423ec4cb301b12bf,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,b4297351c9b7fbdb8e4c,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,e843cbbc8c57875e9b80,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,97fda03b3c38e5bc5abd,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,751b439cc6f7eaa3bdc8,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,186ff43c8f3dcf2ed444,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,dc9dc88c690b5a1d563f,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,60b2d87cf24b037a7193,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,8c4e370263f89adb3bc6,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,4c3dce39521dcb1793a1,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,da4ade272ce8100d5b06,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,1d0ef0d2f4d834d5a1bb,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,c698067a7f9c576a34a2,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,1c312750e15ff66c6243,Cc1ccccc1C#N,inner_train
compound,1362771960,1,4g,ef2fd58510bc9f4386a5,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,e85d76beae17d6b6ada4,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,61da71e94577a4d66028,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,05532ff0857a33a604d0,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,5a0302cc67b1fd69b7cd,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,9aadc8feed825d13a5d7,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,a539b04b0ab3606e7dd3,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,e88fbf312cd49dd88cef,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,032d9fbb133dff53e005,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,3c273e7c71bbc8fb4fc9,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,5b46916999f1668c7409,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,111bfd60a27716526dc8,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,e21a50fea625cd4d71f8,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,5673d1c9567dd502bdc8,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,2df9d2f88ac69c5229e5,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,b952320a29f6923f8c36,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,c8324c0c30b89615c5fe,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,42b3b7216aee53ebe1cc,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,f2f1228ed527e78379ef,Brc1cc2ccccc2c2ccccc12,inner_train
compound,1362771960,1,4g,0418fe1a093c55dc73e1,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,a2b4aaadfcd0dee51aef,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,2d27f02deb37eeb61bfe,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,ef909b1f112d3493ba8a,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,ddb0a18bcd9c5fc460c2,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,2bd50654bad989d82c87,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,99fb49a26d4f0f1440df,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,65bb637fa567663f5c54,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,5fc9dcdecdbc52f2e3ea,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,8677f09af6df7d38aa80,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,b2ac848cc42390b01b9f,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,c53330d840e277502386,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,65d07ddf4c4bdb3cf60b,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,62d1db91c3839882736a,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,63cda70afb5b740e4fa4,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,b51a88b6dc4049704214,Cc1cc(C)cc(C#N)c1,inner_train
compound,1362771960,1,4g,a2febf036cd726eb4526,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,e831674d417af7d27b38,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,a0507e669c939a982dd3,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,a0f9239bbc5df8c3f8e9,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,181f4a164df2a06f6b96,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,912c3bd62a46978c8a22,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,c5b069482139555cd052,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,e5ed03aa8e15ca165b73,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,26bf23b00a71858e89ac,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,9b63440194c1907efecf,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,16cee53cbe16b60fb395,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,43d0ea8af460a7ac5934,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,fc14674e86364aa7b0fb,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,d25f0f076234ccfb1916,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,e437adb333e7b4f4021c,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,8ab3606b0d15babbd1c7,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,f6ee035f6a2a7082604a,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,2c8bdc7f29ed47c7ce61,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,inner_train
compound,1362771960,1,4g,717cada2bf06f3f3af6a,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,52a57885ba0618c6880c,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,fa41b08d0bf4ffe0aa72,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,72ab072149ea3aa635af,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,02074ce57eac6aa9fffb,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,ca81aaf7206408770c36,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,83ffe1ef81223c12af38,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,066397bae21d5a7046a6,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,402a1a80d4efc5144c89,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,8b6c17e7b3be7de3c26b,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,d894a098de0674074d0a,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,6e3dfb8b45e7c629cca9,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,97f693e8a82af54da0ed,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,5570346e8898daafc8a7,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,4b8f25056df6f60831b1,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,bdc6dc716495bcacc8eb,COc1cc(F)cc(Br)c1,inner_train
compound,1362771960,1,4g,df4d1cc1a382562c2b31,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,7b60956a2d35c34d6180,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,b993127aae72ceb91b89,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,312ba43a0274b9ce0f65,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,9c06d41471b0bc70e4c7,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,1d0b13a3b852c290cfd9,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,26dcd18f16fc8db30898,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,e515cb1302d9dac0b8cd,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,8532b67875eadcc6397c,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,feb389023cc6ceb597ed,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,160cc2cbdc8a47e0549b,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,e3a11577a13b489a198e,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,7b0565847b084d1a1983,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,d39245aac516fd38a15a,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,5a7c3542e1c394df3dc5,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,afa92b5a91d52c4e4b79,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,f8670511cab05ad7141d,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,f3f7cfc40e5b84b18566,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,a49c6f33892af620bdd9,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,b673a92ba6de805c4251,Brc1ccccc1-c1ccccc1,inner_train
compound,1362771960,1,4g,9879cc4dd2e9503b87fc,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,8bc2c8fd4b9c791c9ae5,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,d82cfdfa2fd2dd473add,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,2b19ed7bb91c343567dd,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,93f069afca83e51f108f,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,da41b1fbf379bd1b8e24,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,fe81eae9ca771781c285,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,41133662186c9c2cfc56,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,38e27006134935d923ca,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,ac9bd2379845cb41edb8,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,6e4a4c2f38801e15837c,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,a2dbe14788c85f0974a9,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,8a9121a5453cc56bc6d1,Brc1ccc2c(c1)OCO2,inner_train
compound,1362771960,1,4g,b149b054ae725437b4e9,Brc1ccc(Br)c2ccccc12,inner_train
compound,1362771960,1,4g,61dbe9e57a7fb4f978a7,Brc1ccc(Br)c2ccccc12,inner_train
compound,1362771960,1,4g,225853f825e20e6df71a,Brc1ccc(Br)c2ccccc12,inner_train
compound,1362771960,1,4g,0abcd35d436abeff6ce0,Brc1ccc(Br)c2ccccc12,inner_train
