column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role,parent_role,full_data_definition,training_label_count,n_total_filtered,parent_budget
8g,compound,1425370602,100,97,09879f6853acb50e1280,COc1cc(F)cc(Br)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0b6fe9b9da26ddc80e99,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0d5196ceda603b66bd22,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0d6f66d7971473a2cef9,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0f3559d035355b0eec80,CC(C)(CCl)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0f8a39d1c0a7eaf35c75,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0fee19a828ef997229fd,COC(=O)CS,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1046fdfaf24728b107ba,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,10d51839b15b94f0ae56,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,12e11e8eaee71fc57209,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,130d76d2d46a287c5dea,CC(=O)c1ccccc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1319bf7018ee9b9a5b9f,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,135ac7deca522d1e7929,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,13b0b7952199157a8399,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,13bebd0b1ab22fc7e93b,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,13fb1511fffef8fc96e0,Cc1ccccc1C=O,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,147b560e4c606680c7b2,CC(=O)c1ccc2c(c1)OCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1619a0c8b233772ba0c0,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,167f49f748fa35bdb29e,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,16eec4a03ec235274042,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1773be1aaa4102ae19f0,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,181f6c7852b17df8f194,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,182fc7fe888dbb9535bb,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1837a52df085e2fc70d1,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1895e2147dd146c4e564,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,18e8a9c1ea6aa15c0d01,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1b7e334ea83516d08ff5,COc1cc(Br)cc(OC)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1bd5bb3744b78ada7307,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1bf52d57e3b0d9ef0662,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1e0e33b1a77df72f4dd8,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1e578360bd7749f6b397,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1e73138aa057a5e2b67f,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1e86d81fe1995d367fe1,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,1fe1163f7d97c16f3822,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,212154e56fe15a3333a2,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,216e9e13c0587f197c0b,ClCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2195290d04210cdb253f,C=CC(=O)OC1CCCCC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,21e4905ef98fba65035a,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,222dede783147d5efa63,COC(=O)CS,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,22d860e7f246ca4272a4,Cc1ccccc1C=O,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,22fcaa293d9525e1f4e7,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,23a832560d234735d954,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,240787bdbf2abc17e093,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,240da69c823911ff5ccc,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2416be80d114ff60224d,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2433f7a3f7959e1d1b74,O=C1CCCc2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,244e5c6375ff0c923725,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,24b540d7814b4d9c5183,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,25ffb25df5bec65a633b,CC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,265addbdd355a85c628d,CCOC(=O)C(Br)C(=O)OCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2690de155843f45b00a3,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,26bb8ff67b7738527484,O=C(c1ccccc1)c1ccc(Cl)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2797757b00a9f254ef2e,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,28f4ab2563d03e831cf0,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2909efb29670d8f2286d,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2964279ae2fd8a820ae1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,298017c801a97653f57d,CCOC(=O)C(C)Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2a61203b59218a3cbdc6,CCOC(=O)C(C)(C)Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2bafcbea1bb66eb60a71,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2beadb75e05408973f02,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2bf67acb4c861cf83990,C=CC(=O)OCC(CC)CCCC,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2c51476c6fa3121c5dfc,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2c7e37ef828eb17c78fb,ClCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2cde006ff48a36a368d2,COc1cc(F)cc(Br)c1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2d37adf0d65a19bc2c0c,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2d53109003f718b780fa,Cc1ccc(C(=O)c2ccccc2)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2deca509a22158d15375,CCOC(=O)c1cccnc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2e10d8b186d86053260f,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2e561b136ec088ba3eff,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2e684264400b651dae88,C1=Cc2ccccc2C1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2eda4e5a40a9021016cb,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2f612d3ec5e270672ad1,C/C(=N\O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2f828b7aa8c3e93352da,CCC(=O)c1cccnc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,2fcaa537474ba2ae579f,Cc1ccc(C(=O)c2ccccc2)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,31162ac7e21c9688cbdc,CC(O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3122a2210bde68deb81e,COC(=O)c1ccc(C(C)(C)C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3156893d5d2368c286a5,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,31d92ca6486b229184cf,OCCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,31e75b850983502aa64f,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,35046c5ff35d8c8617bb,N#Cc1ccccc1Br,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3545611fd9950a160288,C/C(=N\O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,358681452207464d171e,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,35ba50ab027f5f170aba,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,35eae227e68fe7434e68,CC(O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,369517a8e4fab7d4e0e5,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,36af0c588eb2e094a55e,O=CCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,371711577127c07527e3,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,376fc6387117429bcb19,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,38aa81d53a6b39e9d8ef,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,38f57a9d08efd5f070d0,C=CC(=O)OCCCCCCCCCCCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3955ae590ac179d279b6,C=CC(=O)OC1CCCCC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,39e40f336da135e6a7b5,O=CCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3a02b99399bb0c3e9ff9,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3c7f7a7105a5eb39ca89,C=CC(=O)OCC(CC)CCCC,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3c892a45de6ec4625f37,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3cdf1bcd3739e20f72d2,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3d7aa38258001eb6ba67,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3df34ab1c0d58c86999e,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3ef4b1ab56fe40940b42,CC(=O)c1ccccc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,3fbc880a145bcc2155c9,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,400615278105cebb3ed9,COc1ccc(C=O)cc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,404dc3e2801a9a9d52aa,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,405638494c5a95206866,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,41921840a5681261ba98,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,41927f703a0632f098fb,CC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,41a468134f078d2de17d,CC(=O)c1ccccc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,42f031acb8211bfbf67f,COc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4365d2fb106c18823aac,CCC(=O)c1cccnc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,43aa4f12be94a8a96b35,CC1CCC(=O)c2ccccc21,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,44348f5c4aea3b41ee9d,BrCCCc1ccccc1,validation,validation,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4455212440cbaf6d51e2,COc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4513e318c9d037303b13,C=CC(=O)OCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,45264f1c88b241fb888c,CC(=O)c1c(C)cc(C)cc1C,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,452aebfcddc0b031c20d,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4559d83db38cc3c39d13,CC(C)=CCBr,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4699975b36aa2351be18,ClCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,46ed1e35ca65ace74790,COc1ccc(CO)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4707a180fe4230c208ff,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,472b8f06caf25ffe6c7a,COc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,474238f822b0c38795c6,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4768b747981033fbdf34,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,482cb91fac7f2a936dca,BrCCCc1ccccc1,validation,validation,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,48b79e49508df9f5fd6d,CCOC(=O)/C=C/c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,48b99ebef2fd7718f678,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,490ab56dde175e9b97f5,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,49276f9b1cc72d41bbfd,O=Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,49668be051b44a819f00,CC1CCC(=O)c2ccccc21,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,49865eda3c0e936157be,c1ccc(COCc2ccccc2)cc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4a58b799c494875f6f27,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4afc7ef2732850bea176,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4bc0dc84991def63aa1b,O=C1CCCc2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4c36e8e7d179b4bfa11a,CC(=O)c1ccc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4c52102f0b5a693d59bc,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4c7d7c5f8b0c317c5548,C=CC(=O)OCCCCCCCCCCCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4d602abaaf336ac523e4,CC(C)CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,4f34bbce67c94a44318a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5048acae682925888d12,Cc1ccc(C(=O)c2ccccc2)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,506597d02ff322a77a8d,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,509e53644c411798f5b0,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,51091e7a7f83732eaf1b,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5111664a952a4ab7d54e,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,51394d9af7adc7eff816,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,5179c3962ada5450dde7,O=Cc1ccc2c(c1)CCO2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,532a47d1b45e54d6326b,Cc1ccccc1C=O,test,test,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,53d046afde1259a727f9,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,543561ac99bc28db6f2f,COC(=O)C(C)(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,431,552,100
8g,compound,1425370602,100,97,546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,431,552,100
