column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error
8g,row,769539383,30,30,source_anchored_full,V1,EA,low,,,,40,11.73996340930591,8.009600683333334,4.3167185
8g,row,769539383,30,30,source_anchored_full,V1,EA,mid,,,,55,6.2474865449642625,4.158831440606061,2.9296410333333327
8g,row,769539383,30,30,source_anchored_full,V1,EA,high,,,,20,3.0843939312468507,2.336111103333333,1.620842166666667
8g,row,769539383,30,30,source_anchored_full,V2,source_q50,low,11.6150533,16.86315068,28.017366000000006,48,6.875522751721138,4.862172243055555,3.8331351666666666
8g,row,769539383,30,30,source_anchored_full,V2,source_q50,mid,11.6150533,16.86315068,28.017366000000006,29,11.597311127783904,6.723764908045978,4.343240999999999
8g,row,769539383,30,30,source_anchored_full,V2,source_q50,high,11.6150533,16.86315068,28.017366000000006,38,20.55600501919421,14.632200789473687,10.330910166666666
8g,row,769539383,30,30,source_anchored_full,V2,source_q50,top10,11.6150533,16.86315068,28.017366000000006,17,28.418195525923483,22.006915156862743,11.68463966666667
8g,row,769539383,30,30,source_anchored_full,V2,target_magnitude,low,18.405666666666665,29.608500000000006,63.74333333333334,38,12.251304053648878,4.994803421052631,3.338766166666666
8g,row,769539383,30,30,source_anchored_full,V2,target_magnitude,mid,18.405666666666665,29.608500000000006,63.74333333333334,39,6.246918795125662,5.252205572649572,4.492422999999999
8g,row,769539383,30,30,source_anchored_full,V2,target_magnitude,high,18.405666666666665,29.608500000000006,63.74333333333334,38,19.868565660566357,15.519961385964914,11.018050000000002
8g,row,769539383,30,30,source_anchored_full,V2,target_magnitude,top10,18.405666666666665,29.608500000000006,63.74333333333334,12,28.10908320497786,22.89670588888889,16.576325000000004
8g,row,769539383,30,30,source_anchored_full,V2,EA,low,,,,40,18.661737485656534,11.7120625,5.3235933333333385
8g,row,769539383,30,30,source_anchored_full,V2,EA,mid,,,,55,10.709078672359706,6.6865319030303025,4.986476666666665
8g,row,769539383,30,30,source_anchored_full,V2,EA,high,,,,20,9.97081542560173,7.407766266666667,4.320689833333334
8g,row,769539383,50,50,scale_only,V1,source_q50,low,5.3149071469999996,7.45597713,16.425144,52,3.932456868145884,3.155725278706675,2.8071258819962166
8g,row,769539383,50,50,scale_only,V1,source_q50,mid,5.3149071469999996,7.45597713,16.425144,34,5.054862239638723,4.521351558189628,4.505513723768266
8g,row,769539383,50,50,scale_only,V1,source_q50,high,5.3149071469999996,7.45597713,16.425144,29,15.633903778849252,10.351467533204534,6.413044242418447
8g,row,769539383,50,50,scale_only,V1,source_q50,top10,5.3149071469999996,7.45597713,16.425144,9,25.08332011562606,17.298037316518972,9.436724431199394
8g,row,769539383,50,50,scale_only,V1,target_magnitude,low,9.839333333333332,13.844000000000005,30.655000000000022,38,11.310264209139037,6.284190940760134,3.7265988926810096
8g,row,769539383,50,50,scale_only,V1,target_magnitude,mid,9.839333333333332,13.844000000000005,30.655000000000022,39,3.646425818245804,3.193396023721953,3.0426515231722906
8g,row,769539383,50,50,scale_only,V1,target_magnitude,high,9.839333333333332,13.844000000000005,30.655000000000022,38,9.433206912177019,6.70196119105486,5.184573574478232
8g,row,769539383,50,50,scale_only,V1,target_magnitude,top10,9.839333333333332,13.844000000000005,30.655000000000022,12,13.552432557016024,9.65469037312285,5.932322728693368
8g,row,769539383,50,50,scale_only,V1,EA,low,,,,40,12.469528697793644,6.988907835915431,3.651904145740124
8g,row,769539383,50,50,scale_only,V1,EA,mid,,,,55,5.679407785726225,4.287947266889392,2.957477991449979
8g,row,769539383,50,50,scale_only,V1,EA,high,,,,20,6.194418511602621,5.13114064092961,4.198177030116504
8g,row,769539383,50,50,scale_only,V2,source_q50,low,11.82125168,16.427606530000002,31.693171299999992,50,5.6349861970220845,4.711962687994304,4.427648911890858
8g,row,769539383,50,50,scale_only,V2,source_q50,mid,11.82125168,16.427606530000002,31.693171299999992,24,10.37748812089154,7.0719741700414644,5.397803227426854
8g,row,769539383,50,50,scale_only,V2,source_q50,high,11.82125168,16.427606530000002,31.693171299999992,41,23.63789238222317,16.662037074789275,13.063539388112972
8g,row,769539383,50,50,scale_only,V2,source_q50,top10,11.82125168,16.427606530000002,31.693171299999992,14,35.65242821980651,25.9904734206973,18.54233322213398
8g,row,769539383,50,50,scale_only,V2,target_magnitude,low,18.405666666666665,29.608500000000006,63.74333333333334,38,17.174820923987436,7.499434969495109,4.510356837262021
8g,row,769539383,50,50,scale_only,V2,target_magnitude,mid,18.405666666666665,29.608500000000006,63.74333333333334,39,9.564990409907912,7.381150888863686,6.055301707509365
8g,row,769539383,50,50,scale_only,V2,target_magnitude,high,18.405666666666665,29.608500000000006,63.74333333333334,38,17.994087690278562,13.569095290541389,10.259264001113149
8g,row,769539383,50,50,scale_only,V2,target_magnitude,top10,18.405666666666665,29.608500000000006,63.74333333333334,12,27.883246689769432,23.750368637579914,21.0105634808383
8g,row,769539383,50,50,scale_only,V2,EA,low,,,,40,22.232768125117754,13.832103337953518,8.516573527360617
8g,row,769539383,50,50,scale_only,V2,EA,mid,,,,55,10.13120331548448,7.054518517501592,4.589179616138619
8g,row,769539383,50,50,scale_only,V2,EA,high,,,,20,9.121146687058594,7.359319128317116,5.006758853369124
8g,row,769539383,50,50,local_identity_shrinkage,V1,source_q50,low,5.3149071469999996,7.45597713,16.425144,52,3.431658417478456,2.0998756471698856,1.404246347910087
8g,row,769539383,50,50,local_identity_shrinkage,V1,source_q50,mid,5.3149071469999996,7.45597713,16.425144,34,3.7279575061497123,3.1201506142595536,3.1172566999224838
8g,row,769539383,50,50,local_identity_shrinkage,V1,source_q50,high,5.3149071469999996,7.45597713,16.425144,29,13.845444787148548,8.523381434784659,4.428541832540798
8g,row,769539383,50,50,local_identity_shrinkage,V1,source_q50,top10,5.3149071469999996,7.45597713,16.425144,9,22.604228883966293,14.829274528226923,6.864614934334952
8g,row,769539383,50,50,local_identity_shrinkage,V1,target_magnitude,low,9.839333333333332,13.844000000000005,30.655000000000022,38,10.170555379273454,4.734423166971003,2.2729444494653213
8g,row,769539383,50,50,local_identity_shrinkage,V1,target_magnitude,mid,9.839333333333332,13.844000000000005,30.655000000000022,39,2.3443521652907533,1.8873370364058388,1.54859026386392
8g,row,769539383,50,50,local_identity_shrinkage,V1,target_magnitude,high,9.839333333333332,13.844000000000005,30.655000000000022,38,8.109465141160623,5.498486615307582,3.91255515143607
8g,row,769539383,50,50,local_identity_shrinkage,V1,target_magnitude,top10,9.839333333333332,13.844000000000005,30.655000000000022,12,11.417916240599075,7.763787993283098,3.91255515143607
8g,row,769539383,50,50,local_identity_shrinkage,V1,EA,low,,,,40,11.185272025900474,5.664203801981945,2.8429716666165827
8g,row,769539383,50,50,local_identity_shrinkage,V1,EA,mid,,,,55,4.583148819362081,2.941341667289061,1.4943095358582248
8g,row,769539383,50,50,local_identity_shrinkage,V1,EA,high,,,,20,4.921279226014463,3.7057386183118908,2.731009771037368
8g,row,769539383,50,50,local_identity_shrinkage,V2,source_q50,low,11.82125168,16.427606530000002,31.693171299999992,50,5.094704489275864,3.5553313219426483,2.371396443707365
8g,row,769539383,50,50,local_identity_shrinkage,V2,source_q50,mid,11.82125168,16.427606530000002,31.693171299999992,24,10.061163819265838,6.085242705794674,4.815880561887086
8g,row,769539383,50,50,local_identity_shrinkage,V2,source_q50,high,11.82125168,16.427606530000002,31.693171299999992,41,22.559548728129368,15.002845880353824,10.892945658761228
8g,row,769539383,50,50,local_identity_shrinkage,V2,source_q50,top10,11.82125168,16.427606530000002,31.693171299999992,14,34.60021833835591,24.362413287320717,16.70783876199106
8g,row,769539383,50,50,local_identity_shrinkage,V2,target_magnitude,low,18.405666666666665,29.608500000000006,63.74333333333334,38,16.415490248679777,5.535588998340655,2.571161042274664
8g,row,769539383,50,50,local_identity_shrinkage,V2,target_magnitude,mid,18.405666666666665,29.608500000000006,63.74333333333334,39,8.343621034602357,6.122422828480735,5.100427222801262
8g,row,769539383,50,50,local_identity_shrinkage,V2,target_magnitude,high,18.405666666666665,29.608500000000006,63.74333333333334,38,17.500895668758396,12.889531575868888,8.81950429579271
8g,row,769539383,50,50,local_identity_shrinkage,V2,target_magnitude,top10,18.405666666666665,29.608500000000006,63.74333333333334,12,27.521956138224056,22.839973884752215,19.5070561589178
8g,row,769539383,50,50,local_identity_shrinkage,V2,EA,low,,,,40,21.343729118645165,12.272153606056927,6.382675862914203
8g,row,769539383,50,50,local_identity_shrinkage,V2,EA,mid,,,,55,9.435252066329031,5.880525348544055,3.9045487613493464
8g,row,769539383,50,50,local_identity_shrinkage,V2,EA,high,,,,20,8.587787862887774,6.230701685925554,4.733437988961739
8g,row,769539383,50,50,conditional_EA,V1,source_q50,low,5.3149071469999996,7.45597713,16.425144,52,3.3160286675350203,1.7103908748590355,1.001501080296375
8g,row,769539383,50,50,conditional_EA,V1,source_q50,mid,5.3149071469999996,7.45597713,16.425144,34,2.7826641981804356,2.398071272593738,2.521834787788518
8g,row,769539383,50,50,conditional_EA,V1,source_q50,high,5.3149071469999996,7.45597713,16.425144,29,14.05342631395907,8.457202356020606,4.496244105614178
8g,row,769539383,50,50,conditional_EA,V1,source_q50,top10,5.3149071469999996,7.45597713,16.425144,9,23.238573197638864,15.103343632699705,6.2925439184276115
8g,row,769539383,50,50,conditional_EA,V1,target_magnitude,low,9.839333333333332,13.844000000000005,30.655000000000022,38,9.943773331676413,3.544940510600233,1.3188603022953824
8g,row,769539383,50,50,conditional_EA,V1,target_magnitude,mid,9.839333333333332,13.844000000000005,30.655000000000022,39,2.123526853321737,1.6920847909536751,1.8385732553067307
8g,row,769539383,50,50,conditional_EA,V1,target_magnitude,high,9.839333333333332,13.844000000000005,30.655000000000022,38,8.318140719616759,5.658804495669798,3.6665789238853215
8g,row,769539383,50,50,conditional_EA,V1,target_magnitude,top10,9.839333333333332,13.844000000000005,30.655000000000022,12,11.576998595968988,7.818872707165511,4.352334320549968
8g,row,769539383,50,50,conditional_EA,V1,EA,low,,,,40,11.603737348635496,5.9247017222136105,2.950110290897924
8g,row,769539383,50,50,conditional_EA,V1,EA,mid,,,,55,4.268268732012517,2.50517463514383,1.324819348185466
8g,row,769539383,50,50,conditional_EA,V1,EA,high,,,,20,2.955194722606848,2.0480471631999726,1.4850077358088685
8g,row,769539383,50,50,conditional_EA,V2,source_q50,low,11.82125168,16.427606530000002,31.693171299999992,50,5.305764514748961,3.5541476717741296,2.3609019078082394
8g,row,769539383,50,50,conditional_EA,V2,source_q50,mid,11.82125168,16.427606530000002,31.693171299999992,24,9.955047217594814,5.830122948050513,4.1204137567183245
8g,row,769539383,50,50,conditional_EA,V2,source_q50,high,11.82125168,16.427606530000002,31.693171299999992,41,22.682828578235807,14.868785286203904,11.138569815062937
8g,row,769539383,50,50,conditional_EA,V2,source_q50,top10,11.82125168,16.427606530000002,31.693171299999992,14,35.10829278793922,24.597975707866244,15.427379278040522
8g,row,769539383,50,50,conditional_EA,V2,target_magnitude,low,18.405666666666665,29.608500000000006,63.74333333333334,38,16.494710578334626,5.221137941658935,2.3609019078082394
8g,row,769539383,50,50,conditional_EA,V2,target_magnitude,mid,18.405666666666665,29.608500000000006,63.74333333333334,39,7.936115479144136,5.959959492185352,4.604873839311075
8g,row,769539383,50,50,conditional_EA,V2,target_magnitude,high,18.405666666666665,29.608500000000006,63.74333333333334,38,17.833885447647784,13.063391292052913,9.27326785491768
8g,row,769539383,50,50,conditional_EA,V2,target_magnitude,top10,18.405666666666665,29.608500000000006,63.74333333333334,12,27.95977821981671,23.016166664512543,18.66400473684088
8g,row,769539383,50,50,conditional_EA,V2,EA,low,,,,40,21.73239032534997,12.579973369939818,6.593591966477614
8g,row,769539383,50,50,conditional_EA,V2,EA,mid,,,,55,9.179458445790464,5.649831434716065,3.4132461949001076
8g,row,769539383,50,50,conditional_EA,V2,EA,high,,,,20,8.230007584073281,5.665543368465127,3.4217824294548143
8g,row,769539383,50,50,conditional_policy,V1,source_q50,low,5.3149071469999996,7.45597713,16.425144,52,3.431658417478456,2.0998756471698856,1.404246347910087
8g,row,769539383,50,50,conditional_policy,V1,source_q50,mid,5.3149071469999996,7.45597713,16.425144,34,3.7279575061497123,3.1201506142595536,3.1172566999224838
8g,row,769539383,50,50,conditional_policy,V1,source_q50,high,5.3149071469999996,7.45597713,16.425144,29,13.845444787148548,8.523381434784659,4.428541832540798
8g,row,769539383,50,50,conditional_policy,V1,source_q50,top10,5.3149071469999996,7.45597713,16.425144,9,22.604228883966293,14.829274528226923,6.864614934334952
8g,row,769539383,50,50,conditional_policy,V1,target_magnitude,low,9.839333333333332,13.844000000000005,30.655000000000022,38,10.170555379273454,4.734423166971003,2.2729444494653213
8g,row,769539383,50,50,conditional_policy,V1,target_magnitude,mid,9.839333333333332,13.844000000000005,30.655000000000022,39,2.3443521652907533,1.8873370364058388,1.54859026386392
8g,row,769539383,50,50,conditional_policy,V1,target_magnitude,high,9.839333333333332,13.844000000000005,30.655000000000022,38,8.109465141160623,5.498486615307582,3.91255515143607
8g,row,769539383,50,50,conditional_policy,V1,target_magnitude,top10,9.839333333333332,13.844000000000005,30.655000000000022,12,11.417916240599075,7.763787993283098,3.91255515143607
8g,row,769539383,50,50,conditional_policy,V1,EA,low,,,,40,11.185272025900474,5.664203801981945,2.8429716666165827
8g,row,769539383,50,50,conditional_policy,V1,EA,mid,,,,55,4.583148819362081,2.941341667289061,1.4943095358582248
8g,row,769539383,50,50,conditional_policy,V1,EA,high,,,,20,4.921279226014463,3.7057386183118908,2.731009771037368
8g,row,769539383,50,50,conditional_policy,V2,source_q50,low,11.82125168,16.427606530000002,31.693171299999992,50,5.094704489275864,3.5553313219426483,2.371396443707365
8g,row,769539383,50,50,conditional_policy,V2,source_q50,mid,11.82125168,16.427606530000002,31.693171299999992,24,10.061163819265838,6.085242705794674,4.815880561887086
8g,row,769539383,50,50,conditional_policy,V2,source_q50,high,11.82125168,16.427606530000002,31.693171299999992,41,22.559548728129368,15.002845880353824,10.892945658761228
8g,row,769539383,50,50,conditional_policy,V2,source_q50,top10,11.82125168,16.427606530000002,31.693171299999992,14,34.60021833835591,24.362413287320717,16.70783876199106
8g,row,769539383,50,50,conditional_policy,V2,target_magnitude,low,18.405666666666665,29.608500000000006,63.74333333333334,38,16.415490248679777,5.535588998340655,2.571161042274664
8g,row,769539383,50,50,conditional_policy,V2,target_magnitude,mid,18.405666666666665,29.608500000000006,63.74333333333334,39,8.343621034602357,6.122422828480735,5.100427222801262
8g,row,769539383,50,50,conditional_policy,V2,target_magnitude,high,18.405666666666665,29.608500000000006,63.74333333333334,38,17.500895668758396,12.889531575868888,8.81950429579271
8g,row,769539383,50,50,conditional_policy,V2,target_magnitude,top10,18.405666666666665,29.608500000000006,63.74333333333334,12,27.521956138224056,22.839973884752215,19.5070561589178
8g,row,769539383,50,50,conditional_policy,V2,EA,low,,,,40,21.343729118645165,12.272153606056927,6.382675862914203
8g,row,769539383,50,50,conditional_policy,V2,EA,mid,,,,55,9.435252066329031,5.880525348544055,3.9045487613493464
8g,row,769539383,50,50,conditional_policy,V2,EA,high,,,,20,8.587787862887774,6.230701685925554,4.733437988961739
8g,row,769539383,50,50,target_head_only,V1,source_q50,low,5.3149071469999996,7.45597713,16.425144,52,3.9367605804256707,2.4279950923076923,1.5477795333333333
8g,row,769539383,50,50,target_head_only,V1,source_q50,mid,5.3149071469999996,7.45597713,16.425144,34,2.4721730224070826,1.9479900441176472,1.3958251666666666
8g,row,769539383,50,50,target_head_only,V1,source_q50,high,5.3149071469999996,7.45597713,16.425144,29,10.623589810875853,6.407535632183908,3.216070666666667
